23,81,0,143.352000,-48.047000,0.998813,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000318,0.007094
24,83,0,-95.059000,64.493000,1.004609,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.010319,-0.072262
25,90,0,39.894000,-63.675000,1.012476,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.027323,-0.014038
26,102,0,-11.935000,-22.675000,1.005583,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.025102,-0.105096
27,125,0,52.783000,-65.191000,1.000291,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.035323,-0.172234
28,136,0,43.695000,-45.548000,0.996409,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.033754,-0.150734
29,150,0,-49.573000,-12.419000,1.007958,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.031461,-0.088485
30,159,0,-61.669000,42.811000,1.005117,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.010004,-0.065168
31,185,0,39.957000,-2.124000,1.001598,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.029897,-0.175664
32,187,0,94.542000,2.498000,0.990374,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.060730,-0.111302
33,197,0,-13.128000,63.380000,1.013761,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.014243,-0.033065
34,204,0,108.596000,-8.868000,1.001039,0.001641,0.000000,0.000000,1.000000,0.000000,0.000000,1.000367,0.037351
35,205,0,159.165000,-47.231000,1.000635,0.009460,0.000000,0.000000,1.000000,0.000000,0.000000,0.999528,0.045257
36,208,0,111.347000,-27.436000,0.990957,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.059917,-0.114808
37,224,0,2.728000,7.861000,1.003575,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.031178,-0.126851
38,225,0,45.471000,37.331000,1.010876,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.014947,-0.043630
39,228,0,101.465000,-77.459000,1.004857,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.004109,0.025739
40,229,0,67.075000,-91.751000,1.006483,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.005271,0.032463
41,231,0,-33.825000,-19.231000,1.007330,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.004428,0.017693
42,232,0,-11.055000,-42.749000,1.003500,0.005463,0.000000,0.000000,1.000000,0.000000,0.000000,0.997857,0.029022
43,233,0,-16.864000,-51.985000,1.007078,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.008695,0.014552
44,239,0,14.925000,27.010000,1.001307,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.030142,-0.181554
45,240,0,24.609000,-1.115000,1.003029,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.070483,-0.099129
46,241,0,36.218000,-27.638000,1.003690,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.040548,-0.154499
47,243,0,-90.901000,30.550000,1.010796,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.012473,-0.044626
48,244,0,98.521000,10.583000,1.014467,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.016598,-0.035378
49,246,0,101.186000,-31.790000,1.001083,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.056641,-0.179286
50,260,0,16.522000,-34.220000,1.006974,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.013942,-0.002376
51,261,0,-18.564000,-37.233000,1.006204,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.014539,-0.002814
52,266,0,42.732000,-132.844000,0.999202,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.991180,-0.193141
53,277,0,-55.802000,-122.463000,0.996883,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.991701,-0.233746
54,280,0,-38.007000,-62.996000,1.003565,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.013104,-0.001596
55,286,0,59.391000,-108.542000,1.001570,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.999420,0.007767
56,287,0,46.183000,-115.311000,1.001343,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.998612,-0.000515
57,289,0,-0.105000,-46.853000,1.000987,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.037640,-0.168314
58,290,0,-22.875000,-74.137000,0.999852,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.036518,-0.172777
59,310,0,71.988000,-28.603000,1.002922,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.068813,-0.097768
60,328,0,23.779000,-48.917000,1.007669,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.040062,-0.088919
61,329,0,-23.975000,-16.518000,1.008093,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.052065,-0.085000
62,338,0,210.581000,-51.503000,1.003800,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.994231,0.015258
63,339,0,190.524000,-36.388000,1.004822,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.997492,0.028476
64,340,0,-67.545000,-44.390000,1.003278,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.012791,-0.002513
65,342,0,24.453000,23.505000,1.002358,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.030228,-0.157456
66,347,0,29.265000,31.636000,1.002396,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.031951,-0.186551
67,364,0,-17.242000,-78.707000,1.016905,0.054838,0.000000,0.000000,1.000000,0.000000,0.000000,1.016267,0.075139
68,376,0,25.886000,-22.777000,1.018465,0.000000,3420.110000,1379.600000,1.000000,0.000000,0.000000,1.038333,-0.024035
69,377,0,-70.955000,-143.663000,0.999417,0.113028,0.000000,0.000000,1.000000,0.000000,0.000000,0.993445,0.134222
70,378,0,-101.949000,-115.659000,0.996674,0.092869,0.000000,0.000000,1.000000,0.000000,0.000000,0.993887,0.113353
71,379,0,-72.180000,-140.932000,0.999639,0.106151,0.000000,0.000000,1.000000,0.000000,0.000000,0.995838,0.126872
72,381,0,-86.301000,-123.428000,0.999509,0.117338,0.000000,0.000000,1.000000,0.000000,0.000000,0.993108,0.138664
73,386,0,29.368000,-130.759000,1.009611,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.009083,0.052068
74,387,0,4.349000,-102.489000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.026873,-0.010667
75,388,0,13.273000,-153.685000,1.007600,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.005867,0.053413
76,389,0,-61.076000,-117.419000,0.997400,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.014310,-0.105711
77,393,0,-41.254000,-100.437000,0.993143,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.020825,-0.116076
78,401,0,126.016000,-32.837000,1.004470,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.003805,-0.000542
79,402,0,176.037000,-63.374000,1.006743,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.007354,-0.001544
80,403,0,139.367000,-7.814000,1.008874,0.021118,0.000000,0.000000,1.000000,0.000000,0.000000,1.000454,0.064285
81,404,0,146.070000,-8.807000,1.007861,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.006002,0.009067
82,408,0,-4.876000,-136.411000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.053950,-0.149616
83,410,0,61.871000,-95.171000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.053948,-0.150103
84,417,0,-66.123000,-70.929000,1.007087,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.007752,0.021503
85,418,0,146.917000,-36.457000,0.989200,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.057045,-0.108117
86,419,0,-9.654000,-36.203000,1.022682,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.037369,0.007113
87,423,0,-44.188000,-70.402000,1.004097,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.038814,-0.149272
88,424,0,-119.720000,-56.971000,0.999726,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.037307,-0.179330
89,426,0,-85.896000,-36.986000,1.003726,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.031882,-0.136704
90,431,0,90.328000,-84.039000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.027001,-0.010927
91,432,0,-10.005000,-131.616000,0.995257,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.003300,0.038737
92,442,0,-28.163000,-22.747000,1.004935,0.009617,0.000000,0.000000,1.000000,0.000000,0.000000,0.999187,0.033123
93,446,2,0.000000,0.000000,1.023000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.015589,0.000000
94,447,0,-20.103000,-38.178000,1.005239,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.008508,0.016748
95,450,0,32.943000,-14.390000,1.005448,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.008124,0.017171
96,457,0,-37.562000,-82.570000,1.007465,0.073740,0.000000,0.000000,1.000000,0.000000,0.000000,1.004865,0.094284
97,458,0,-70.939000,-47.808000,1.004239,0.067876,0.000000,0.000000,1.000000,0.000000,0.000000,1.002998,0.088211
98,459,0,12.818000,-49.031000,1.015423,0.058730,0.000000,0.000000,1.000000,0.000000,0.000000,1.015105,0.079023
99,462,0,54.309000,-71.258000,1.016556,0.073059,0.000000,0.000000,1.000000,0.000000,0.000000,1.009071,0.093860
100,464,0,-58.099000,-98.404000,0.997148,0.096709,0.000000,0.000000,1.000000,0.000000,0.000000,0.994012,0.117285
101,472,0,100.765000,-86.253000,1.003022,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.002741,0.007648
102,477,0,6.558000,-123.236000,1.003848,0.091106,0.000000,0.000000,1.000000,0.000000,0.000000,0.993988,0.112259
103,481,0,-58.807000,-100.080000,1.001943,0.221378,0.000000,0.000000,1.000000,0.000000,0.000000,0.993619,0.244026
104,496,0,-91.937000,-124.984000,1.005552,0.243316,0.000000,0.000000,1.000000,0.000000,0.000000,0.996860,0.266440
105,503,0,-31.146000,-119.713000,1.010939,0.257942,0.000000,0.000000,1.000000,0.000000,0.000000,1.003291,0.281080
106,508,0,-87.029000,23.694000,1.003178,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.006762,-0.051108
107,522,0,-60.284000,-87.344000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.021535,-0.116204
108,523,0,-19.908000,32.730000,0.000000,0.000000,0.000000,-8.040000,0.000000,0.000000,0.000000,1.012002,-0.065540
109,532,0,-61.352000,-11.188000,1.005500,0.006999,0.000000,0.000000,1.000000,0.000000,0.000000,1.003321,0.029910
110,538,0,129.281000,-53.251000,1.001965,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000343,0.009703
111,545,0,-98.596000,-67.007000,1.002283,0.229022,0.000000,0.000000,1.000000,0.000000,0.000000,0.994352,0.251727
112,549,0,25.497000,-58.695000,1.018990,0.063129,0.000000,0.000000,1.000000,0.000000,0.000000,1.017010,0.083529
113,558,0,52.240000,-13.292000,1.017665,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.018899,-0.029770
114,580,0,6.451000,8.291000,0.998838,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.030722,-0.178910
115,582,0,7.681000,-25.627000,1.001391,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000096,0.001298
116,585,0,-64.956000,-102.454000,1.001183,0.116099,0.000000,0.000000,1.000000,0.000000,0.000000,0.996869,0.136940
117,589,0,-6.956000,-70.275000,1.000396,0.223263,0.000000,0.000000,1.000000,0.000000,0.000000,0.992613,0.245870
118,590,0,45.312000,-36.247000,1.000704,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.036675,-0.170152
119,593,0,-81.675000,-116.583000,1.001996,0.223123,0.000000,0.000000,1.000000,0.000000,0.000000,0.993748,0.245794
120,599,0,-62.924000,-46.000000,1.007248,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.008877,0.001883
121,605,0,65.953000,-21.270000,0.991465,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.050976,-0.134220
122,606,0,-156.516000,-103.155000,0.996861,0.093777,0.000000,0.000000,1.000000,0.000000,0.000000,0.993815,0.114319
123,613,0,-112.813000,-77.885000,1.001530,0.221360,0.000000,0.000000,1.000000,0.000000,0.000000,0.993000,0.244028
124,621,0,61.050000,0.969000,1.007639,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.008754,-0.001760
125,627,0,-34.510000,-32.079000,1.007248,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.008305,0.001928
126,628,0,-74.014000,-46.284000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.006219,-0.082209
127,630,0,79.756000,-53.797000,0.987343,0.000000,315.490000,-54.260000,1.000000,0.000000,0.000000,1.045498,-0.242189
128,646,0,72.651000,-84.788000,1.000583,0.132872,0.000000,0.000000,1.000000,0.000000,0.000000,0.995307,0.154049
129,647,0,50.563000,-71.869000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992288,0.129800
130,648,1,-67.699000,-100.683000,0.000000,0.000000,448.536000,-10.494000,0.000000,0.000000,0.000000,0.956100,0.106885
131,649,1,-61.628000,-46.318000,0.000000,0.000000,18.455000,-8.055000,0.000000,0.000000,0.000000,0.960977,0.004914
132,650,1,9.633000,-99.907000,0.000000,0.000000,441.452000,-4.655000,0.000000,0.000000,0.000000,0.957633,0.105015
133,651,0,56.622000,12.434000,0.984657,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.925938,-0.023540
134,652,0,63.453000,-6.348000,0.984657,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.925938,-0.023540
135,657,1,-39.852000,-11.879000,0.000000,0.000000,588.221000,68.265000,0.000000,0.000000,0.000000,0.887734,0.172650
136,658,1,29.716000,-52.616000,0.000000,0.000000,578.202000,72.678000,0.000000,0.000000,0.000000,0.978503,0.141374
137,659,1,-40.745000,-65.183000,0.000000,0.000000,139.144000,71.345000,0.000000,0.000000,0.000000,0.985249,0.039159
138,660,1,7.219000,-9.341000,0.000000,0.000000,578.877000,70.461000,0.000000,0.000000,0.000000,0.977974,0.141611
139,661,1,-90.576000,-30.634000,0.000000,0.000000,619.869000,74.546000,0.000000,0.000000,0.000000,0.953252,0.181596
140,662,1,-76.367000,-12.043000,0.000000,0.000000,600.525000,73.094000,0.000000,0.000000,0.000000,0.953541,0.176917
141,663,1,-64.240000,34.872000,0.000000,0.000000,605.664000,79.504000,0.000000,0.000000,0.000000,0.954887,0.177925
142,664,1,-17.379000,16.819000,0.000000,0.000000,610.477000,82.683000,0.000000,0.000000,0.000000,0.955479,0.178978
143,665,1,18.204000,-11.521000,0.000000,0.000000,632.518000,71.743000,0.000000,0.000000,0.000000,0.952162,0.184813
144,666,1,11.944000,33.247000,0.000000,0.000000,619.868000,73.787000,0.000000,0.000000,0.000000,0.953073,0.181626
145,667,1,2.395000,-21.900000,0.000000,0.000000,628.840000,94.933000,0.000000,0.000000,0.000000,0.957750,0.182980
146,668,1,-13.737000,18.441000,0.000000,0.000000,610.725000,85.862000,0.000000,0.000000,0.000000,0.956218,0.178915
147,669,1,42.793000,-18.335000,0.000000,0.000000,522.136000,33.959000,0.000000,0.000000,0.000000,0.971370,0.124534
148,670,1,-15.492000,-36.649000,0.000000,0.000000,523.514000,36.712000,0.000000,0.000000,0.000000,0.971970,0.124780
149,671,1,-17.362000,20.027000,0.000000,0.000000,494.628000,45.829000,0.000000,0.000000,0.000000,0.886075,0.131339
150,672,0,56.899000,-22.303000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.044766,-0.244353
151,675,0,38.675000,-19.194000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.044788,-0.244324
152,684,1,8.608000,-29.949000,0.000000,0.000000,68.254000,-64.087000,0.000000,0.000000,0.000000,0.938664,0.089904
153,685,1,61.701000,-96.590000,0.000000,0.000000,492.577000,-19.360000,0.000000,0.000000,0.000000,0.943584,0.200253
154,686,1,57.498000,-101.568000,0.000000,0.000000,552.210000,-25.985000,0.000000,0.000000,0.000000,0.940010,0.216464
155,687,1,-18.311000,-38.941000,0.000000,0.000000,551.969000,-7.476000,0.000000,0.000000,0.000000,0.944758,0.215607
156,772,1,64.802000,-42.041000,0.000000,0.000000,44.186000,5.049000,0.000000,0.000000,0.000000,0.952903,0.147833
157,773,1,160.027000,-26.330000,0.000000,0.000000,44.466000,5.052000,0.000000,0.000000,0.000000,0.952837,0.146902
158,780,1,89.373000,72.125000,0.000000,0.000000,420.552000,9.129000,0.000000,0.000000,0.000000,0.955610,0.064155
159,781,1,11.772000,68.374000,0.000000,0.000000,130.586000,3.877000,0.000000,0.000000,0.000000,0.958465,-0.010014
160,782,1,72.473000,16.903000,0.000000,0.000000,495.435000,20.273000,0.000000,0.000000,0.000000,0.956396,0.083605
161,783,1,84.971000,6.650000,0.000000,0.000000,444.929000,16.171000,0.000000,0.000000,0.000000,0.956701,0.070993
162,789,1,53.342000,-6.007000,0.951048,0.000000,99.789000,16.540000,1.000000,0.000000,0.000000,0.991147,0.006910
163,790,1,68.171000,-0.548000,0.949460,0.000000,98.996000,12.548000,1.000000,0.000000,0.000000,0.989486,0.006746
164,826,0,-29.777000,-30.278000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.023615,-0.185584
165,827,0,2.172000,-60.567000,0.969286,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.995928,-0.185584
166,828,0,-42.058000,-29.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.025531,-0.185605
167,829,0,10.930000,-42.100000,0.949829,0.000000,0.370000,53.940000,1.000000,0.000000,0.000000,0.955562,-0.185575
168,841,0,88.644000,-74.762000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.952571,0.009527
169,842,0,141.793000,-46.966000,0.931800,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.866996,0.010288
170,851,0,47.837000,18.726000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.058310,-0.113599
171,852,0,91.987000,-7.258000,0.977257,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.039911,-0.113741
172,853,0,4.416000,-22.615000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.057932,-0.113346
173,854,0,-14.504000,-61.839000,0.976857,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.047958,-0.113625
174,877,0,-93.017000,14.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009576,-0.062176
175,878,0,-115.845000,-5.099000,1.046314,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.941327,-0.061630
176,880,0,20.490000,-65.906000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.033804,-0.154201
177,881,0,62.876000,-40.806000,0.998629,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.943534,-0.153469
178,882,0,-72.537000,-91.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.033785,-0.154098
179,883,0,-90.263000,-116.012000,0.974343,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.943930,-0.153381
180,887,0,48.633000,-89.373000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000513,-0.226751
181,889,0,-39.625000,-86.654000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999168,-0.227235
182,907,0,-27.141000,-60.305000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.038243,-0.170725
183,908,0,7.238000,-85.855000,1.011371,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.992389,-0.171133
184,909,0,46.789000,-106.516000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.036228,-0.170591
185,910,0,71.860000,-75.543000,1.043200,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.037382,-0.171719
186,911,0,5.249000,28.471000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.026129,-0.287002
187,913,0,76.919000,-34.421000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.026239,-0.287287
188,923,0,89.232000,-53.302000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949601,0.027186
189,925,0,20.324000,-48.322000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.947035,0.027629
190,930,0,53.753000,-49.772000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.057797,-0.182685
191,931,0,21.266000,-20.357000,1.005600,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.049347,-0.182945
192,932,0,62.910000,-59.853000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.054660,-0.182743
193,933,0,86.735000,-44.449000,1.002714,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.046145,-0.183000
194,948,0,-22.629000,-25.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960512,0.000388
195,949,0,-67.726000,-2.627000,0.918000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.913895,0.000675
196,950,0,-20.402000,-67.913000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960638,0.000293
197,951,0,-45.894000,-51.261000,0.937829,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.914271,0.000579
198,955,0,-1.588000,-94.108000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993291,-0.239100
199,956,0,13.502000,-69.696000,0.974200,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.923864,-0.238906
200,957,0,66.358000,-104.322000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992235,-0.239579
201,959,1,106.799000,-52.543000,0.000000,0.000000,359.228000,-37.214000,0.000000,0.000000,0.000000,0.986098,-0.032608
202,965,0,-9.844000,5.612000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.006614,-0.061595
203,969,0,1.015000,-79.041000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.017810,-0.119253
204,970,0,-19.615000,-48.957000,0.971886,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.013631,-0.119508
205,971,0,-8.208000,-84.773000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.051239,-0.088973
206,972,0,18.764000,-57.101000,0.998686,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.046897,-0.089228
207,1484,0,61.430000,5.738000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.964982,-0.003523
208,1485,0,15.987000,-6.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.014948,-0.003500
209,1486,0,10.790000,-18.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.010988,-0.003386
210,1487,0,-6.514000,-53.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.964935,-0.003423
211,1488,0,18.748000,-92.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.014955,-0.003414
212,1489,0,9.527000,-92.876000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.010955,-0.003238
213,1526,0,75.691000,-43.918000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935751,-0.055293
214,1529,0,207.471000,-69.339000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954666,0.021696
215,1604,0,7.517000,-51.763000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.966596,0.004528
216,1607,0,13.554000,18.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.966566,0.003637
217,1639,0,-39.812000,-23.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.930854,-0.010305
218,1640,0,-16.488000,-60.202000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.978847,-0.009100
219,1641,0,-68.966000,-41.265000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.970429,-0.005570
220,1706,0,-45.697000,-15.585000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.930938,-0.010077
221,1707,0,-78.154000,13.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.978797,-0.009610
